Controlador ejecutado: 2025-12-04 20:22:04
Acción recibida: login
Controlador ejecutado: 2025-12-04 20:25:33
Acción recibida: logout
Controlador ejecutado: 2025-12-04 20:27:09
Acción recibida: login
Controlador ejecutado: 2025-12-04 20:30:50
Acción recibida: login
Controlador ejecutado: 2025-12-04 21:21:37
Acción recibida: logout
Controlador ejecutado: 2025-12-04 21:21:43
Acción recibida: login
Controlador ejecutado: 2025-12-04 21:31:12
Acción recibida: logout
Controlador ejecutado: 2025-12-04 21:31:16
Acción recibida: login
2025-12-05 23:55:29 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=10 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-05 23:55:48 | UPDATE_STOCK_RESULT | product_id=18 | result=true | after={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-05 23:55:53 | UPDATE_STOCK_REQUEST | product_id=15 | newStock=12 | before={"id":15,"nombre":"Base Con Bombin Para Filtros","descripcion":"Base de metal con bomb\u00edn manual para purgar el sistema de combustible.","precio":"60.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/base con bombin para filtros.jpg"}
2025-12-05 23:55:53 | UPDATE_STOCK_RESULT | product_id=15 | result=true | after={"id":15,"nombre":"Base Con Bombin Para Filtros","descripcion":"Base de metal con bomb\u00edn manual para purgar el sistema de combustible.","precio":"60.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/base con bombin para filtros.jpg"}
2025-12-05 23:55:57 | UPDATE_STOCK_REQUEST | product_id=14 | newStock=5 | before={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-05 23:55:57 | UPDATE_STOCK_RESULT | product_id=14 | result=true | after={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":5,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-05 23:56:02 | UPDATE_STOCK_REQUEST | product_id=17 | newStock=16 | before={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-05 23:56:02 | UPDATE_STOCK_RESULT | product_id=17 | result=true | after={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":16,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-05 23:56:06 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=15 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-05 23:56:06 | UPDATE_STOCK_RESULT | product_id=16 | result=true | after={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":15,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-05 23:56:10 | UPDATE_STOCK_REQUEST | product_id=13 | newStock=9 | before={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":6,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-05 23:56:10 | UPDATE_STOCK_RESULT | product_id=13 | result=true | after={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":9,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:00:00 | UPDATE_STOCK_REQUEST | product_id=13 | newStock=10 | before={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":9,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:00:00 | UPDATE_STOCK_RESULT | product_id=13 | result=true | after={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":10,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:00:03 | UPDATE_STOCK_REQUEST | product_id=13 | newStock=11 | before={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":10,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:00:03 | UPDATE_STOCK_RESULT | product_id=13 | result=true | after={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":11,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:00:07 | UPDATE_STOCK_REQUEST | product_id=18 | newStock=20 | before={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 00:00:07 | UPDATE_STOCK_RESULT | product_id=18 | result=true | after={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":20,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 00:00:22 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=17 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":15,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 00:00:22 | UPDATE_STOCK_RESULT | product_id=16 | result=true | after={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":17,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 00:00:25 | UPDATE_STOCK_REQUEST | product_id=17 | newStock=18 | before={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":16,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 00:00:25 | UPDATE_STOCK_RESULT | product_id=17 | result=true | after={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":18,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 00:00:28 | UPDATE_STOCK_REQUEST | product_id=14 | newStock=8 | before={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":5,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 00:00:28 | UPDATE_STOCK_RESULT | product_id=14 | result=true | after={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":8,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 00:17:35 | UPDATE_STOCK_REQUEST | product_id=13 | newStock=16 | before={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":11,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:17:35 | UPDATE_STOCK_RESULT | product_id=13 | result=true | after={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":16,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:22:52 | UPDATE_STOCK_REQUEST | product_id=13 | newStock=51 | before={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":16,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:22:52 | UPDATE_STOCK_RESULT | product_id=13 | result=true | after={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":51,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 00:22:57 | UPDATE_STOCK_REQUEST | product_id=18 | newStock=25 | before={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":20,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 00:22:57 | UPDATE_STOCK_RESULT | product_id=18 | result=true | after={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":25,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 00:23:00 | UPDATE_STOCK_REQUEST | product_id=15 | newStock=16 | before={"id":15,"nombre":"Base Con Bombin Para Filtros","descripcion":"Base de metal con bomb\u00edn manual para purgar el sistema de combustible.","precio":"60.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/base con bombin para filtros.jpg"}
2025-12-06 00:23:00 | UPDATE_STOCK_RESULT | product_id=15 | result=true | after={"id":15,"nombre":"Base Con Bombin Para Filtros","descripcion":"Base de metal con bomb\u00edn manual para purgar el sistema de combustible.","precio":"60.00","stock_actual":16,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/base con bombin para filtros.jpg"}
2025-12-06 00:23:05 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=12 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":17,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 00:23:05 | UPDATE_STOCK_RESULT | product_id=16 | result=true | after={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 00:23:11 | UPDATE_STOCK_REQUEST | product_id=17 | newStock=14 | before={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":18,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 00:23:11 | UPDATE_STOCK_RESULT | product_id=17 | result=true | after={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":14,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 00:23:14 | UPDATE_STOCK_REQUEST | product_id=14 | newStock=7 | before={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":8,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 00:23:14 | UPDATE_STOCK_RESULT | product_id=14 | result=true | after={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":7,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 00:31:59 | UPDATE_STOCK_REQUEST | product_id=14 | newStock=10 | before={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":7,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 00:31:59 | UPDATE_STOCK_RESULT | product_id=14 | result=true | after={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 00:32:04 | UPDATE_STOCK_REQUEST | product_id=17 | newStock=50 | before={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":14,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 00:32:04 | UPDATE_STOCK_RESULT | product_id=17 | result=true | after={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":50,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 01:09:53 | UPDATE_STOCK_REQUEST | product_id=13 | newStock=21 | before={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":51,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 01:09:53 | UPDATE_STOCK_RESULT | product_id=13 | result=true | after={"id":13,"nombre":"Aceite para carro Inca","descripcion":"Lubricante sint\u00e9tico de alto rendimiento, ideal para motores modernos.","precio":"20.00","stock_actual":21,"stock_comprometido":1,"imagen_url":"..\/images\/productos\/aceite para carro inca.jpg"}
2025-12-06 01:09:57 | UPDATE_STOCK_REQUEST | product_id=18 | newStock=30 | before={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":25,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 01:09:57 | UPDATE_STOCK_RESULT | product_id=18 | result=true | after={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":30,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 01:10:01 | UPDATE_STOCK_REQUEST | product_id=15 | newStock=50 | before={"id":15,"nombre":"Base Con Bombin Para Filtros","descripcion":"Base de metal con bomb\u00edn manual para purgar el sistema de combustible.","precio":"60.00","stock_actual":16,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/base con bombin para filtros.jpg"}
2025-12-06 01:10:01 | UPDATE_STOCK_RESULT | product_id=15 | result=true | after={"id":15,"nombre":"Base Con Bombin Para Filtros","descripcion":"Base de metal con bomb\u00edn manual para purgar el sistema de combustible.","precio":"60.00","stock_actual":50,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/base con bombin para filtros.jpg"}
2025-12-06 01:10:05 | UPDATE_STOCK_REQUEST | product_id=14 | newStock=12 | before={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":10,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 01:10:05 | UPDATE_STOCK_RESULT | product_id=14 | result=true | after={"id":14,"nombre":"Filtros MHW","descripcion":"Filtros de aire de alta eficiencia, protege tu motor del polvo.","precio":"15.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtros-MHW.png"}
2025-12-06 01:10:09 | UPDATE_STOCK_REQUEST | product_id=17 | newStock=36 | before={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":50,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 01:10:09 | UPDATE_STOCK_RESULT | product_id=17 | result=true | after={"id":17,"nombre":"Filtros De Aceite","descripcion":"Filtro de aceite de larga duraci\u00f3n para mantener limpio el motor.","precio":"30.00","stock_actual":36,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/filtro-de-aceite-30dolares.png"}
2025-12-06 01:10:13 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=24 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":12,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 01:10:13 | UPDATE_STOCK_RESULT | product_id=16 | result=true | after={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":24,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 22:03:35 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=2 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":0,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 22:03:35 | UPDATE_STOCK_RESULT | product_id=16 | result=true | after={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":2,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 22:03:40 | UPDATE_STOCK_REQUEST | product_id=16 | newStock=0 | before={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":2,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 22:03:40 | UPDATE_STOCK_RESULT | product_id=16 | result=true | after={"id":16,"nombre":"Filtros Combustible 3196","descripcion":"Filtro est\u00e1ndar de combustible, recomendado para di\u00e9sel y gasolina.","precio":"10.00","stock_actual":0,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Filtros Combustible 3196.png"}
2025-12-06 22:04:07 | UPDATE_STOCK_REQUEST | product_id=18 | newStock=0 | before={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":27,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
2025-12-06 22:04:07 | UPDATE_STOCK_RESULT | product_id=18 | result=true | after={"id":18,"nombre":"Amortiguador Delantero Chevrolet Spark","descripcion":"Amortiguador de suspensi\u00f3n para eje delantero derecho.","precio":"40.00","stock_actual":0,"stock_comprometido":0,"imagen_url":"..\/images\/productos\/Amortiguador Delantero Chevrolet Spark 96424026 Derecho (rh).webp"}
